1,"India Suggests Greater Autonomy for Kashmir  NEW DELHI, Nov. 25 -- India said on Thursday that it could consider giving a large amount of autonomy to the disputed region of Kashmir to help make peace with Pakistan but was not willing to redraw its borders to settle a half-century of enmity."
0,China mine blast rescue stalled Carbon monoxide prevents rescuers from reaching 141 men trapped after a deadly mine blast in central China.
0,Pinochet's bad news birthday  Chile's ex-military ruler Augusto Pinochet marks his 89th birthday amid news that a judge has frozen more of his assets.
2,"U.S. Rolls Into Softball Gold-Medal Game ATHENS, Greece - Right now, the Americans aren't just a Dream Team - they're more like the Perfect Team. Lisa Fernandez pitched a three-hitter Sunday and Crystl Bustos drove in two runs as the Americans rolled to their eighth shutout in eight days, 5-0 over Australia, putting them into the gold-medal game against the Aussies..."
0,US PUSHES FORWARD ON PALESTINIAN VOTE US Secretary of State Colin Powell has arrived in Israel determined to press both Israeli and Palestinian leaders for a process to enable Palestinians to elect a successor to Yasser Arafat.
1,Wash. Governor's Race Forced Into Recount (AP) AP - The closest governor's race in Washington history was forced into a recount Wednesday as counties finished tallying the ballots and found only a few votes separating the candidates out of 2.8 million cast.
0,"Marines Welcome Arrival of British  #39;Black Watch #39; Regiment FORWARD OPERATING BASE KALSU, Iraq, Nov. 1, 2004 -- A British armored battle group of about 850 soldiers, led by the 1st Battalion of the Black Watch Regiment, has deployed from Basra, Iraq, to an area south "
0,"Gun battle erupts as Powell visits Haiti PORT-AU-PRINCE (AFP) - An intense gun battle broke out just outside Haiti #39;s presidential palace, injuring eight people as US Secretary of State Colin Powell met with interim government leaders, authorities said."
1,"Militants Behead Three in Afghan South - Official  SPIN BOLDAK, Afghanistan (Reuters) - Suspected Taliban  militants beheaded three Afghan soldiers in the troubled  southern province of Zabul over the weekend in the latest  pre-election violence, an official said Monday."
1,"The eternal circle of the Iraqi insurgency In all likelihood, US troops and the nascent Iraqi military will storm the rebel city of Fallujah in the very near future. The so-called  quot;City of Mosques quot; has been under sustained air assault "
1,"Kerry: 'We Can, We Must' Win Terror War (AP) AP - Democratic presidential candidate John Kerry says President Bush was wrong when he suggested that victory against terrorism might be impossible, declaring that he has a plan to defeat those who threaten the United States."
1,"Pakistan still supporting Kashmiri rebels: Indian Home Ministry (AFP) AFP - Pakistan continues to support Islamic insurgency in Kashmir and will use militant attacks to influence ongoing peace talks with rival India, India's Home Ministry said in its annual report."
0,"Election Commission Stops Vote Count As Opposition Protests Ukraine #39;s Central Election Commission has suspended vote counting from the 31 October presidential election. The opposition says that #39;s because a complete count would reveal that its leader, Viktor Yushchenko "
0,"Kashmir meeting dubbed friendly #39; Indian and Pakistani foreign ministers yesterday ended their first round of talks over Kashmir on a positive note, resolving to take forward the peace process, an official said."
1,"Hamas leader killed in Syria, official says A Hamas leader was killed Sunday when a car exploded in Damascus, Syria, an official of the Palestinian militant group told CNN. It was not clear whether the explosion that killed Izz al-Din al-Sheikh "
0,"Loreto pilgrimage concludes as Pope beatifies 3 Loreto, Sep. 06 (CWNews.com) - Pope John Paul II (bio - news) traveled to the Marian shrine at Loreto, Italy, on September 5, where he presided at the beatification of three members of Catholic Action."
0,"Militant Killed in Israeli Missile Strike-Witness  GAZA (Reuters) - An Israeli helicopter missile strike  killed a Palestinian militant and wounded two others in the  northern Gaza Strip on Saturday, witnesses said."
1,"At UN, Bush still finds his Iraq plan hard to sell UNITED NATIONS -- Despite an appearance at the United Nations that was friendlier and more optimistic than any of his previous speeches to the world body, President Bush still faces a skeptical crowd at the UN."
0,"Australia alert on Indonesia attack Australia warns that terrorists could be preparing an attack in Indonesia, possibly targeting a Hilton hotel."
1,"Parents to Read 9/11 Victims' Names NEW YORK - On the first anniversary of the Sept. 11 terrorist attacks, dignitaries, community leaders and relatives of victims stood at ground zero and gave voice to the names of the dead..."
0,"Plane Crashes in China With 47 Aboard BEIJING Nov 20, 2004 - A small passenger plane carrying 47 people crashed Sunday in northern China, and the government said there likely were no survivors."
1,"UN Releases Major Report on Reform, Global Threats  UNITED NATIONS (Reuters) - A blue ribbon panel released on  Tuesday a landmark report on global threats that insisted the  U.N. Security Council approve any ""preventive"" war, which was  not the case when the U.S. invaded Iraq."
1,"Swedes Burn Candles in Memory of Tsunami Dead  STOCKHOLM (Reuters) - Candles burned in many windows across  Sweden on Sunday in memory of the victims of Asia's deadly  tsunami, as the government offered its distraught population  hope by cutting the number of missing by one-fifth."
1,"4 U.S. Marines Killed in Iraq Incidents NAJAF, Iraq - Four U.S. Marines assigned to the 1st Marine Expeditionary Force have been killed in separate incidents in Iraq's volatile Anbar province, the military announced Sunday..."
0,Backgrounder: Leading candidates in Afghan election Following are brief profiles of the leading candidates in Afghanistan #39;s first direct presidential election to be held on Saturday.
1,Arson eyed at Dutch mosque THE HAGUE -- A mosque in the Netherlands' southeast was destroyed by fire yesterday in what seemed to be the latest suspected attack against an Islamic site since the killing of a Dutch filmmaker critical of Islamic fundamentalism.
0,"UN appeals for release of workers in Afghanistan The United Nations again appealed for the safe return of three of its workers held hostage in Afghanistan on Thursday, three weeks after they were snatched from their car on a busy street in central Kabul."
1,"Iran October Surprise  quot;We categorically deny any nuclear-related testing at Parchin. quot; Hossein Mousavian, Iranian delegate to IAEA.  quot;A prominent international expert said on Wednesday that new satellite images showed "
0,Saudi policeman dies in shoot-out A Saudi security officer is killed during a shootout with suspected al Qaeda militants north of Riyadh.
0,"Tourism in Egypt declines since attacks SHARM EL-SHEIKH - The number of tourists visiting Egypt has fallen by just under 5 since the deadly car bomb attacks on Red Sea resorts last month, the deputy tourism minister said."
1,"Israel Ends Deadly Gaza Offensive (AP) AP - Palestinians retrieved belongings from the rubble of dozens of homes and work crews patched up roads and water pipes Saturday  #151; the aftermath of Israel's 17-day military offensive, the deadliest in the Gaza Strip in four years of fighting."
0,Thousands flock for glimpse of new Cambodian king as coronation &lt;b&gt;...&lt;/b&gt; PHNOM PENH : Thousands of Cambodians flocked to the royal palace to catch a glimpse of new King Norodom Sihamoni as his formal coronation period ended with the extinguishing of a candle.
0,"Labour Party retains Hartlepool Labour wins the Hartlepool by-election with a reduced majority, as the Conservatives are beaten into fourth place."
0,"Top Hamas Militant Killed in Israeli Missile Strike  GAZA (Reuters) - A senior leader of Hamas's military wing  was killed in an Israeli missile strike on his car in the Gaza  Strip, Palestinian witnesses said."
1,"S.Korea,Japan Urge North to Resume Nuclear Talks (Reuters) Reuters - Leaders of Japan and South Korea\jointly urged North Korea on Friday to return to talks aimed at\ending its nuclear weapons program and agreed imposing economic\sanctions now on Pyongyang would thwart such efforts."
0,attack on BSF camp in JK; 1 jawan killed SRINAGAR: One militant and a jawan were killed and three security personnel injured when terrorists made an abortive bid to storm a BSF camp at Sopore in Baramullah district of Jammu and Kashmir in the wee hours on Saturday.
1,"Iran, Iraq want to bury the past TEHRAN, Aug 29: Iran and Iraq want to bury the past and start a new era of neighbourly relations, visiting Iraqi interim Deputy Prime Minister Barham Salih said here on Sunday."
1,"Russia May Have to Delay Space Launch (AP) AP - Russia may have to delay October's planned launch of the next International Space Station crew by up to 10 days to fix a problem on the spacecraft that is to carry them into orbit, Russian news agencies reported."
1,"SE Asia Forges Closer Ties with China, Japan, S.Korea Leaders of 13 Southeast and Northeast Asian states Monday underlined their determination to turn growing economic power into political influence by establishing a new summit-level grouping."
0,"Strong turnout marked in HK election HONG KONG - Hong Kong voters made a strong turnout Sunday in a hard-fought legislative election being closely watched by Beijing. As of 5:30 pm, turnout was 35."
0,Blair sets asylum removal target Tony Blair says the government must do more to ensure failed asylum seekers are deported from the UK.
1,Newmont Considers Suit Over Jailed Execs (AP) AP - Newmont Mining Co. officials said Wednesday they are considering a lawsuit against Indonesian police over the jailing of five company executives during a pollution investigation.
1,"As Sadr City calms, sanitation projects loom Residents of the Sadr City slum in western Baghdad on Tuesday said they hoped an unofficial truce between a Shiite Muslim militia and US and Iraqi government "
0,"Cuban M.D. Staying at Argentine Embassy (AP) AP - A prominent Cuban doctor who was denied permission to travel to Buenos Aires to visit relatives was staying at the Argentine Embassy on Thursday, but her son said she does not plan to seek asylum in a case that has raised tensions between the two nations."
0,No bilateral talks during Aziz #39;s visit India is unlikely to respond to any major bilateral issues during Pakistan Prime Minister Shaukat Aziz #39;s two-day visit to New Delhi starting Tuesday.
1,"After Arafat In his press conference last Thursday, President Bush said people who don #39;t believe in the applicability of democracy to the Arab world cannot really believe in a two-state solution to the Palestinian conflict with Israel."
0,"Romanian killer bear had rabies The authorities in Brasov, central Romania, declare a rabies alert after an infected bear kills a man and injures others."
1,Iran Says Iraqi Government Risks Losing Support  TEHRAN (Reuters) - Iranian President Mohammad Khatami said  on Monday Iraq's interim government risked losing popular  support because of its backing for military operations against  Shi'ite Muslim rebels in the holy city of Najaf.
0,Record Labels Said to Be Next on Spitzer List for Scrutiny New York's attorney general is said to be scrutinizing practices for influencing which songs are heard on radio.
1,Survivor recognises accused in Best Bakery case (Reuters) Reuters - A survivor of a massacre during Hindu-Muslim riots in Gujarat in 2002 told a court on Wednesday he recognised seven men from the night of the attack accused of killing 14 people by hacking or burning them to death.
1,Nine-year-old Afghan boy in critical condition after heart valve surgery (Canadian Press) Canadian Press - TORONTO (CP) - A nine-year-old boy from Afghanistan who came to Canada to have life-saving surgery was in critical condition after undergoing heart valve surgery Friday.
0,"WORLD BRIEFS IN AFGHANISTAN. US troops and helicopter gunships killed 22 militants, including three Arab fighters, in the southern province of Zabul, Afghanistan, the military said yesterday."
1,"Steelers RB Bettis thinking about retiring after season Pittsburgh Steelers running back Jerome Bettis hasn #39;t decided if he will retire after this season, but is thinking about it. Bettis said his health -- not whether the Steelers win the Super "
1,"Red Sox lock up playoff spot The Boston Red Sox clinched their second straight trip to the playoffs, rallying past the Tampa Bay Devil Rays 7-3 Monday night behind Manny Ramirez #39;s AL-leading 43rd home run."
1,Lithuania Shoots Down U.S. in Men's Olympic Basketball  ATHENS (Reuters) - Sarunas Jasikevicius went on a shooting  spree in the last three minutes of play to lift Lithuania to a  94-90 victory over the United States in the men's Olympic  basketball tournament Saturday.
1,"Lithuania's Perimeter Shooting Leaves U.S. Outside Looking In Larry Brown's squad could not hold back a deep and talented Lithuanian team, losing, 94-90, to fall to 2-2 in the preliminary round at the Olympics."
1,Puyallup #39;s Moore takes US Amateur Ryan Moore of Puyallup capped one of the greatest individual summers of amateur golf in the sport #39;s history yesterday by coming from behind to win the US Amateur.
2,"Redskins Top Giants, Break Losing Streak (AP) AP - Stop the game and have a parade  #151; the Washington Redskins finally scored 20 points. The historic moment occurred with 41 seconds left in the first half of Sunday's rout of the New York Giants, when tight end Robert Royal went to the ground to cradle Patrick Ramsey's 9-yard pass. Royal's first career touchdown gave the Redskins a 21-0 lead on the way to a 31-7 victory."
1,Superb display by Nowitzki Dirk Nowitzki netted 53 points - the top score in the NBA this season - as the Dallas Mavericks beat the Houston Rockets 113-106 in overtime.
1,"Transsexual drives off to score a first on the golf course Golf is not a sport renowned for being at ease with gender issues. Many of the game #39;s great clubs refuse to admit women, and the occasional inclusion of women in men #39;s professional tournaments has caused consternation from Arran to Augusta."
1,Viduka #39;s double lights up Riverside IT CAN only be coincidence that the power failure that ensured the closure of concession stands throughout the Riverside Stadium brought such a ravenous display from three centre forwards whose hunger has been questioned.
1,Astros Pinning Hopes on Untested Pitcher Houston put their hopes in a pitcher untested in the postseason when they give Pete Munro the ball to start Game 2 of the N.L. Championship Series tonight.
1,"BU to induct four into Hall Hockey star David Sacco, a two-time first-team All-American and a finalist for the 1993 Hobey Baker Award, leads the list of four former Boston University athletes who will be inducted into the school's Hall of Fame Oct. 9."
1,Awe Freak Out! The gym I attend was buzzing with anticipation for the Monday Night matchup between The Minnesota Vikings and The Philadelphia Eagles.
1,"Nelson tops Irwin for playoff win Spring, TX (Sports Network) - Larry Nelson fired an eight-under 64 Sunday and birdied the first playoff hole to win the inaugural Adminstaff Small Business Classic."
1,Novak clinches AIG title Fifth seed Jiri Novak of the Czech Republic beat seventh seeded American Taylor Dent in three sets to win the Japan Open in Tokyo on Sunday.
1,"Arrivederci Roma for Voeller after 26 days ROME - Another week, another European soccer coach gone. Roma #39;s Rudi Voeller became the latest coaching casualty, handing in his resignation after the club #39;s 1-3 away defeat by nine-man Bologna on Saturday."
1,"Bucs lose KR Murphy for season Tampa, FL (Sports Network) - Tampa Bay Buccaneers wide receiver/kick returner Frank Murphy will miss the remainder of the season after rupturing his left Achilles #39; tendon in Sunday #39;s 16-13 loss to the Denver Broncos."
1,"Porcher doesn #39;t mind not playing considering the circumstances Detroit Lions defensive end Robert Porcher understood why he was benched in Sunday #39;s 20-16 victory against the Chicago Bears, but he might need even more patience before this season is over."
1,"NFL 2004: Garcia a Good Fit for Browns (AP) AP - Check out any sporting goods store around town and you'll find them cluttering the clearance racks: brown, white and orange No. 2 jerseys  #151; in any size."
1,"Jets Hardly Miss a Beat With the Line So in Tune IN football terms, it #39;s simply known as an offensive line, but Jets right tackle Kareem McKenzie compares it to an orchestra. Call it the Meadowlands Pops."
1, #39;Give Gunners silverware #39; Arsenal striker Thierry Henry believes that the Gunners should receive some sort of silverware for their unbeaten record. Sunday #39;s 5-3 win over Middlesbrough equalled Nottingham Forest #39;s 42-game unbeaten League run.
1,Doping Probe of Greeks Staggers Toward Farce  ATHENS (Reuters) - A doping probe that has dogged the host  country's Olympic Games staggered toward farce on Monday when a  hearing involving Greece's two top sprinters was postponed  again.
1,"Lara awaits date with destiny West Indies have been on the wrong end of some serious vitriol this summer, not least in the British media, where they have been accused of fecklessness, indiscipline and general lack of backbone."
1,Hamm Admits He Will Be Shocked if He Loses Gold  LONDON (Reuters) - Olympic all-round champion Paul Hamm  admitted he would be stunned if he lost the gold medal he was  awarded in Athens following a judging error.
1,"Harmison tops Test ratings Steve Harmison has become the first England bowler for more than two decades to lead the Test rankings. Harmison, who took 17 wickets in the series win over West Indies, has topped the PWC Ratings."
1,Trojans' Defense Carrying No. 1 Team (AP) AP - Matt Leinart and Reggie Bush get the headlines. Southern California's defense does the heavy lifting.
1,"Athletes cheat way to fame and fortune Dozens, perhaps hundreds, of major league baseball players have taken steroids in the last few years. Yet no player has ever been suspended for steroid use."
1,Agent: Smith's Appeal to Be Heard Wed. (AP) AP - The NFL will hear Minnesota Vikings running back Onterrio Smith's appeal of a pending four-game suspension next week.
1,Wilkinson to raise the bar Sir Clive Woodward yesterday joined the chorus of acclaim that greeted Jonny Wilkinson #39;s return to action on Tuesday night after eight months on the sidelines with a neck injury. 
1,"A.L. Wrap: Molina Leads Angels to Sweep of Yankees  NEW YORK (Reuters) - Bengie Molina had four hits, including  a three-run homer, as the Anaheim Angels completed a three-game  series sweep of the New York Yankees with a 4-3 win on Sunday."
1,"Knicks: Houston activated but may sit until weekend Even though coach Lenny Wilkens and Allan Houston said there was no chance Houston would play, the Knicks took the curious step of activating the 6-6 guard from the injured list before last night #39;s loss in Memphis."
1,"Butcher backs Souness Terry Butcher has backed his former Rangers manager Graeme Souness to be a success after taking over at Newcastle. Butcher believes Souness, who has quit Blackburn, is perfect for a club plagued "
1,Venus v Maria in quarters Venus Williams has set up an intriguing encounter with Maria Sharapova in the Swisscom Challenge in Zurich with a tight in over Ana Ivanovic.
1,"Manning in, Warner out for Giants Rookie Eli Manning has replaced two-time most valuable player Kurt Warner as the New York Giants #39; starting quarterback. Coach Tom Coughlin made the move after Warner and the offense struggled for the second "
1,"Emmons Loses Gold American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold"
1,"MOTOGP NEWS Moody Blues: Rossi, Gibernau and Formula One. In the latest of his exclusive columns for Crash.net, renowned Eurosport MotoGP commentator Toby Moody provides the latest behind the scenes news from Sepang, analyses the Valentino Rossi/Sete Gibernau championship battle and ponders just how committed "
1,"NFL notes: Janikowski finalizes extension with Raiders Raiders: Sebastian Janikowski finalized a \$10.5 million, five-year contract extension with the Oakland Raiders that makes him the highest paid placekicker in the NFL."
1,"Pahlavan Rezazadeh quot; stuns world, set new record Iran #39;s heavyweight weightlifting champion Pahlavan Hossein Rezazadeh once again won one of the olympic games #39; most precious gold medals."
1,"England: Balckburn still in last Blackburn recovered from 3-1 down to draw 3-3 with Birmingham in the English Premier League on Sunday, but stayed bottom of the standings."
1,"Taiwan claims first two taekwondo golds Athens, Greece (Sports Network) - The first taekwondo medals of the Athens Games were awarded Thursday night in the men #39;s and women #39;s flyweight division, and Taiwan captured both golds."
1,"Chelsea and CSKA win, ousted coach Ranieri loses PARIS: Chelsea beat Porto, Barcelona blew away Shakhtar Donetsk and AC Milan struck twice in the last two minutes to sink Celtic but Russian billionaire Roman Abramovich was the biggest winner of them all."
1,Kallis defies India Jacques Kallis hit his first Test century against India as South Africa reached 227 for five on the first day of the second and final Test yesterday.
1,"Thin bullpens have managers calling on closers earlier An epidemic has erupted in the postseason. In the first seven division series games, managers used their closers for three innings three times."
1,Jeter Is Having Fun When the Games Mean the Most Javier Vazquez reversed his free fall with seven three-hit innings and Derek Jeter went 3 for 4 in the Yankees' second straight shutout victory.
1,"Weis Finds New Home With Notre Dame While hes spent the past several seasons in New England winning two Superbowl championships and looks poised to a third, Weis may have hoped that success would have lead to an NFL head coaching job."
1,UPDATE 1-Peugeot/Citroen pull-out deals a double blow French stablemates Peugeot and Citroen dealt rallying a double blow on Thursday with the shock announcement that they were pulling out of the world championship at the end of 2005.
1,"Schilling delivers for Bush; team execs shill for Kerry Curt Schilling wasn #39;t supposed to pitch again this year, but he #39;s endorsing President Bush in automated phone calls being made in three battleground states through Election Day."
1,"MLB All-Stars beaten again in Japan Sapporo, Japan (Sports Network) - Daisuke Matsuzaka went the distance on a five-hitter to lead Japan to a 5-1 victory over the Major League Baseball All- Stars in the sixth of an eight-game exhibition series."
1,"Davenport remains on title streak Top-seeded Lindsay Davenport claimed her fourth consecutive championship on Sunday with a 6-3, 6-2 victory over second-seeded Vera Zvonareva in the Western and Southern Women #39;s Open in Mason, Ohio."
1,Prosecutor postpones results of probe into disgraced Greek &lt;b&gt;...&lt;/b&gt; A senior Greek prosecutor has postponed announcing the results of a two-month investigation into disgraced Greek sprinters Kostas Kenteris and Katerina Thanou.
1,"Redskins #39; Taylor won #39;t play Sunday WASHINGTON (Ticker) - Following a poor decision off the field, rookie safety Sean Taylor will be on the sidelines when the Washington Redskins take the field Sunday."
1,"Texas Tech Gives Nebraska Worst Loss Ever (AP) AP - Texas Tech handed Nebraska its worst lost in the Cornhuskers' storied 114-year history, with Sonny Cumbie throwing for 436 yards and five touchdowns in the Red Raiders' 70-10 victory Saturday night."
1,"Sound of success: Israel strikes gold For many Israelis, the Olympics evoke memories of a terrorist massacre and political boycotts, but windsurfer "
1,"Bjorn challenges but falls shorts THOMASTOWN, Ireland -- Ernie Els held off a strong challenge from playing partner Thomas Bjorn to win the American Express Championship by one shot Sunday."
1,"Another day without practice for Phil BLOOMFIELD HILLS, Mich. -- Phil Mickelson skipped a practice for the second straight day on Thursday, 24 hours before the Ryder Cup gets under way at Oakland Hills."
1,Beckham boots Real to victory David Beckham scored a free-kick as Real Madrid beat Osasuna 1-0 in its first match under new coach Mariano Garcia Remon to go to the top of Spanish soccer #39;s Primera Liga.
